,Unnamed: 0,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,dataset
1337,1337,0.789,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,46,0.0,train
1338,1338,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,39,0.0,train
1339,1339,0.6890000000000001,Male,Has relevent experience,no_enrollment,Primary School,STEM,16,50-99,Pvt Ltd,>4,154,0.0,train
1340,1340,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,never,111,0.0,train
1341,1341,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,88,1.0,train
1342,1342,0.8959999999999999,Male,No relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,1,20,1.0,train
1343,1343,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,8,0.0,train
1344,1344,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,42,0.0,train
1345,1345,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,2,74,1.0,train
1346,1346,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,154,0.0,train
1347,1347,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,116,0.0,train
1348,1348,0.855,Male,Has relevent experience,no_enrollment,High School,STEM,7,5000-9999,Pvt Ltd,2,57,0.0,train
1349,1349,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,12,0.0,train
1350,1350,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,23,0.0,train
1351,1351,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,2,7,1.0,train
1352,1352,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,5,1.0,train
1353,1353,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,11,10000+,Other,>4,107,0.0,train
1354,1354,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,2,11,0.0,train
1355,1355,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,85,0.0,train
1356,1356,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,never,72,0.0,train
1357,1357,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,50,0.0,train
1358,1358,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,2,73,0.0,train
1359,1359,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,9,100-500,Pvt Ltd,2,156,0.0,train
1360,1360,0.939,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,1000-4999,NGO,>4,172,0.0,train
1361,1361,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,74,0.0,train
1362,1362,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,4,1.0,train
1363,1363,0.92,Male,No relevent experience,Part time course,High School,STEM,3,50-99,Pvt Ltd,1,24,1.0,train
1364,1364,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,99,0.0,train
1365,1365,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,2,1.0,train
1366,1366,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,>4,132,1.0,train
1367,1367,0.926,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,0.0,train
1368,1368,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Early Stage Startup,>4,94,0.0,train
1369,1369,0.55,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,14,1.0,train
1370,1370,0.8270000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,44,0.0,train
1371,1371,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,80,0.0,train
1372,1372,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,1,<10,Pvt Ltd,1,24,1.0,train
1373,1373,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,27,1.0,train
1374,1374,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,154,0.0,train
1375,1375,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,1,55,0.0,train
1376,1376,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,156,0.0,train
1377,1377,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,58,0.0,train
1378,1378,0.939,Male,Has relevent experience,Full time course,High School,STEM,8,50-99,Pvt Ltd,never,180,0.0,train
1379,1379,0.579,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,50-99,Pvt Ltd,never,27,0.0,train
1380,1380,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,NGO,2,246,0.0,train
1381,1381,0.92,Male,No relevent experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,4,0.0,train
1382,1382,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,4,128,0.0,train
1383,1383,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,<1,50-99,Pvt Ltd,never,53,0.0,train
1384,1384,0.5579999999999999,Male,No relevent experience,no_enrollment,Primary School,STEM,4,50-99,Pvt Ltd,1,40,1.0,train
1385,1385,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,1,102,0.0,train
1386,1386,0.855,Male,No relevent experience,Full time course,High School,STEM,7,50-99,Pvt Ltd,1,55,1.0,train
1387,1387,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,143,0.0,train
1388,1388,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,NGO,1,34,1.0,train
1389,1389,0.923,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,83,0.0,train
1390,1390,0.624,Male,No relevent experience,no_enrollment,High School,STEM,3,50-99,Pvt Ltd,never,9,0.0,train
1391,1391,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,2,81,1.0,train
1392,1392,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,62,1.0,train
1393,1393,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,12,0.0,train
1394,1394,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,2,41,0.0,train
1395,1395,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,never,100,1.0,train
1396,1396,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,never,75,1.0,train
1397,1397,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Public Sector,4,86,0.0,train
1398,1398,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,3,54,0.0,train
1399,1399,0.624,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Pvt Ltd,never,145,0.0,train
1400,1400,0.903,Male,Has relevent experience,no_enrollment,Phd,STEM,4,5000-9999,Public Sector,2,21,1.0,train
1401,1401,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,44,1.0,train
1402,1402,0.836,Female,Has relevent experience,no_enrollment,Phd,Humanities,18,50-99,Pvt Ltd,>4,23,0.0,train
1403,1403,0.926,Male,Has relevent experience,Part time course,High School,STEM,15,50-99,Pvt Ltd,3,72,0.0,train
1404,1404,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,4,65,0.0,train
1405,1405,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,24,0.0,train
1406,1406,0.926,Male,No relevent experience,Full time course,Graduate,STEM,17,50-99,Public Sector,4,20,0.0,train
1407,1407,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,3,8,0.0,train
1408,1408,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,2,104,0.0,train
1409,1409,0.624,Male,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,never,44,0.0,train
1410,1410,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,74,1.0,train
1411,1411,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,>4,8,0.0,train
1412,1412,0.939,Other,No relevent experience,Full time course,Graduate,No Major,2,50-99,Pvt Ltd,1,45,0.0,train
1413,1413,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,never,7,1.0,train
1414,1414,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,68,0.0,train
1415,1415,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,24,0.0,train
1416,1416,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,65,0.0,train
1417,1417,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,4,50-99,Funded Startup,1,31,0.0,train
1418,1418,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,4,0.0,train
1419,1419,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,86,0.0,train
1420,1420,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,258,1.0,train
1421,1421,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,42,0.0,train
1422,1422,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,1,<10,Early Stage Startup,1,112,0.0,train
1423,1423,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,47,1.0,train
1424,1424,0.8959999999999999,Male,No relevent experience,no_enrollment,High School,STEM,2,100-500,Pvt Ltd,2,27,0.0,train
1425,1425,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,6,1.0,train
1426,1426,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,55,1.0,train
1427,1427,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Public Sector,2,107,1.0,train
1428,1428,0.527,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,3,48,0.0,train
1429,1429,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,4,1.0,train
1430,1430,0.556,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,50,1.0,train
1431,1431,0.92,Male,Has relevent experience,Full time course,High School,STEM,15,10/49,Funded Startup,2,33,0.0,train
1432,1432,0.8959999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,11,0.0,train
1433,1433,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,34,1.0,train
1434,1434,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,37,0.0,train
1435,1435,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,23,1.0,train
1436,1436,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,11,0.0,train
1437,1437,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,>4,57,0.0,train
1438,1438,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Other,1,140,1.0,train
1439,1439,0.624,Male,No relevent experience,Full time course,Masters,STEM,1,50-99,Pvt Ltd,never,16,0.0,train
1440,1440,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,32,0.0,train
1441,1441,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,39,0.0,train
1442,1442,0.7959999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,88,0.0,train
1443,1443,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,20,0.0,train
1444,1444,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,18,0.0,train
1445,1445,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,28,1.0,train
1446,1446,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,12,50-99,Pvt Ltd,3,28,0.0,train
1447,1447,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,1,2,1.0,train
1448,1448,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,116,0.0,train
1449,1449,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Pvt Ltd,1,24,0.0,train
1450,1450,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,26,0.0,train
1451,1451,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,24,0.0,train
1452,1452,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,330,0.0,train
1453,1453,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,never,44,0.0,train
1454,1454,0.624,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,107,0.0,train
1455,1455,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,11,1.0,train
1456,1456,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,1,107,0.0,train
1457,1457,0.754,Male,No relevent experience,no_enrollment,Primary School,STEM,2,50-99,Pvt Ltd,never,102,0.0,train
1458,1458,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,2,158,0.0,train
1459,1459,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,1,59,1.0,train
1460,1460,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,74,0.0,train
1461,1461,0.926,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,60,1.0,train
1462,1462,0.836,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,12,1.0,train
1463,1463,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,2,88,1.0,train
1464,1464,0.698,Male,Has relevent experience,Full time course,High School,STEM,6,10/49,Pvt Ltd,1,78,0.0,train
1465,1465,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,50,0.0,train
1466,1466,0.91,Male,No relevent experience,Full time course,High School,STEM,2,50-99,Pvt Ltd,never,16,0.0,train
1467,1467,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,1,111,0.0,train
1468,1468,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Pvt Ltd,2,62,0.0,train
1469,1469,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,108,0.0,train
1470,1470,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,91,0.0,train
1471,1471,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,2,71,1.0,train
1472,1472,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,102,1.0,train
1473,1473,0.74,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,141,1.0,train
1474,1474,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,167,1.0,train
1475,1475,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,14,10/49,Pvt Ltd,>4,17,0.0,train
1476,1476,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,50-99,Pvt Ltd,>4,148,0.0,train
1477,1477,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Funded Startup,2,60,0.0,train
1478,1478,0.624,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Pvt Ltd,never,12,0.0,train
1479,1479,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,NGO,1,166,0.0,train
1480,1480,0.893,Male,No relevent experience,Part time course,High School,STEM,5,50-99,Pvt Ltd,1,32,0.0,train
1481,1481,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,74,0.0,train
1482,1482,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,13,0.0,train
1483,1483,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,12,0.0,train
1484,1484,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,>4,41,0.0,train
1485,1485,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,never,11,0.0,train
1486,1486,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,NGO,2,5,0.0,train
1487,1487,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,32,0.0,train
1488,1488,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,78,1.0,train
1489,1489,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,18,0.0,train
1490,1490,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,156,0.0,train
1491,1491,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,15,0.0,train
1492,1492,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,1,28,1.0,train
1493,1493,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,82,0.0,train
1494,1494,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,222,0.0,train
1495,1495,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,17,10000+,Pvt Ltd,>4,22,0.0,train
1496,1496,0.924,Male,Has relevent experience,no_enrollment,High School,STEM,11,50-99,Pvt Ltd,1,36,0.0,train
1497,1497,0.698,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,3,30,1.0,train
1498,1498,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,168,0.0,train
1499,1499,0.897,Male,No relevent experience,Part time course,Masters,STEM,3,50-99,Public Sector,3,156,0.0,train
1500,1500,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,29,1.0,train
1501,1501,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,37,0.0,train
1502,1502,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,4,41,1.0,train
1503,1503,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,146,0.0,train
1504,1504,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,37,0.0,train
1505,1505,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,24,0.0,train
1506,1506,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Early Stage Startup,4,7,1.0,train
1507,1507,0.887,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,never,15,0.0,train
1508,1508,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,21,0.0,train
1509,1509,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,never,216,1.0,train
1510,1510,0.939,Male,Has relevent experience,Part time course,Graduate,STEM,8,10000+,Pvt Ltd,1,114,0.0,train
1511,1511,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,41,1.0,train
1512,1512,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,220,0.0,train
1513,1513,0.624,Male,No relevent experience,Full time course,High School,STEM,4,<10,Early Stage Startup,1,4,0.0,train
1514,1514,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,4,34,0.0,train
1515,1515,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,26,0.0,train
1516,1516,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,>4,126,0.0,train
1517,1517,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,28,1.0,train
1518,1518,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,2,135,0.0,train
1519,1519,0.915,Male,Has relevent experience,no_enrollment,High School,STEM,>20,1000-4999,Pvt Ltd,2,26,0.0,train
1520,1520,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,10000+,Other,1,80,0.0,train
